Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
392.0,1549.15,-9.22,189.55,477.0,-0.4,67.08,409.0
393.0,1553.1,-9.28,189.85,476.0,-0.43,67.01,411.0
394.0,1557.05,-9.36,190.1,479.0,-0.44,66.96,412.0
395.0,1561.0,-9.47,190.53,477.0,-0.44,66.95,413.0
396.0,1564.95,-9.59,190.94,478.0,-0.42,67.05,413.0
397.0,1568.91,-9.68,191.26,478.0,-0.42,67.05,414.0
398.0,1572.86,-9.76,191.56,477.0,-0.41,67.07,417.0
399.0,1576.81,-9.86,191.93,477.0,-0.41,67.11,417.0
400.0,1580.76,-9.95,192.23,477.0,-0.39,67.1,419.0
401.0,1584.71,-10.04,192.52,475.0,-0.36,67.36,419.0
402.0,1588.67,-10.12,192.75,474.0,-0.32,67.45,421.0
403.0,1592.62,-10.21,193.06,474.0,-0.29,67.6,421.0
404.0,1596.57,-10.3,193.16,473.0,-0.22,67.78,423.0
405.0,1600.52,-10.41,193.45,472.0,-0.15,67.85,423.0
406.0,1604.47,-10.44,193.47,471.0,-0.09,67.91,425.0
407.0,1608.42,-10.49,193.54,471.0,-0.02,67.95,425.0
408.0,1612.38,-10.53,193.54,471.0,0.07,68.29,425.0
409.0,1616.33,-10.54,193.49,470.0,0.14,68.25,423.0
410.0,1620.28,-10.56,193.51,469.0,0.24,68.55,424.0
411.0,1624.23,-10.57,193.47,468.0,0.33,68.55,425.0
412.0,1628.18,-10.56,193.4,466.0,0.4,68.72,421.0
